trial,operation,requests,rps
378,lrange5,1000000,1230071.25
379,lpush5,1000000,834764.62
379,lrange5,1000000,1196210.50
380,lpush5,1000000,841083.25
380,lrange5,1000000,1298846.75
381,lpush5,1000000,834831.44
381,lrange5,1000000,1282092.38
382,lpush5,1000000,834108.44
382,lrange5,1000000,1298846.75
383,lpush5,1000000,831361.62
383,lrange5,1000000,1204838.62
384,lpush5,1000000,835568.88
384,lrange5,1000000,1295419.62
385,lpush5,1000000,838464.38
385,lrange5,1000000,1282051.38
386,lpush5,1000000,839657.44
386,lrange5,1000000,1285347.00
387,lpush5,1000000,841150.56
387,lrange5,1000000,1297162.12
388,lpush5,1000000,832013.31
388,lrange5,1000000,1196555.00
389,lpush5,1000000,842567.81
389,lrange5,1000000,1288680.38
390,lpush5,1000000,844770.25
390,lrange5,1000000,1283717.62
391,lpush5,1000000,837520.94
391,lrange5,1000000,1304031.25
392,lpush5,1000000,836873.62
392,lrange5,1000000,1192257.50
393,lpush5,1000000,834041.69
393,lrange5,1000000,1183450.88
394,lpush5,1000000,831494.62
394,lrange5,1000000,1295399.00
395,lpush5,1000000,838939.56
395,lrange5,1000000,1298722.12
396,lpush5,1000000,843386.19
396,lrange5,1000000,1302145.88
397,lpush5,1000000,833546.62
397,lrange5,1000000,1264343.88
398,lpush5,1000000,842527.38
398,lrange5,1000000,1282051.38
399,lpush5,1000000,839657.44
399,lrange5,1000000,1185099.50
400,lpush5,1000000,842621.69
400,lrange5,1000000,1282153.88
401,lpush5,1000000,838993.25
401,lrange5,1000000,1300390.12
402,lpush5,1000000,840336.12
402,lrange5,1000000,1272346.00
403,lpush5,1000000,829941.88
403,lrange5,1000000,1283799.75
404,lpush5,1000000,840551.25
404,lrange5,1000000,1245409.75
405,lpush5,1000000,836267.56
405,lrange5,1000000,1146862.38
406,lpush5,1000000,845524.94
406,lrange5,1000000,1200864.38
407,lpush5,1000000,837520.94
407,lrange5,1000000,1261175.25
408,lpush5,1000000,839872.38
408,lrange5,1000000,1185118.50
409,lpush5,1000000,839060.38
409,lrange5,1000000,1277323.12
410,lpush5,1000000,834831.44
410,lrange5,1000000,1202250.00
411,lpush5,1000000,838357.12
411,lrange5,1000000,1261135.00
412,lpush5,1000000,838993.25
412,lrange5,1000000,1189117.75
413,lpush5,1000000,830101.19
413,lrange5,1000000,1282133.38
414,lpush5,1000000,839060.38
414,lrange5,1000000,1295378.25
415,lpush5,1000000,842527.38
415,lrange5,1000000,1300410.88
416,lpush5,1000000,841750.88
416,lrange5,1000000,1284046.25
417,lpush5,1000000,830578.06
417,lrange5,1000000,1197815.62
418,lpush5,1000000,832639.50
418,lrange5,1000000,1264465.25
419,lpush5,1000000,846023.69
419,lrange5,1000000,1191971.38
420,lpush5,1000000,844084.44
420,lrange5,1000000,1283758.75
421,lpush5,1000000,830604.62
421,lrange5,1000000,1251664.50
422,lpush5,1000000,839697.75
422,lrange5,1000000,1261215.62
